"","date","unique_users","tweet_count","freq","freq_hate","freq_upd","freq_upd_hate","freq_rt","freq_rt_hate","norm","norm_hate","norm_upd","norm_upd_hate","norm_rt","norm_rt_hate","election","date_num","slope_change","slope_change2","date_num2"
"683",2017-04-29,409376,2262728,2867,528,2335,460,1237,204,0.0101364370794899,0.0018667732047334,0.0456304228875166,0.00898929101852576,0.00437348192093791,0.000721253283646996,1,683,172,29584,466489
"684",2017-04-30,400072,2209224,2676,626,2190,543,1202,257,0.00969028038804576,0.0022668593134965,0.0437921174188646,0.0108580455518007,0.00435265957639425,0.000930643520077638,1,684,173,29929,467856
"685",2017-05-01,440568,2535496,3119,751,2530,652,1310,333,0.00984107251598898,0.00236955609474438,0.0459406947395181,0.0118392620435438,0.0041333135607392,0.00105068199673752,1,685,174,30276,469225
"686",2017-05-02,455032,2656680,3300,672,2639,589,1371,281,0.00993721486968698,0.00202357830073626,0.0463967369327871,0.0103553156701067,0.00412846108676995,0.000846168902540012,1,686,175,30625,470596
"687",2017-05-03,462024,2711624,3578,1052,2829,898,1541,589,0.010556035792573,0.00310367514080123,0.048984468339307,0.0155489758107804,0.00454635303419648,0.00173770404746381,1,687,176,30976,471969
"688",2017-05-04,469176,2838856,3619,867,2895,761,1631,414,0.0101984743150058,0.0024432376985659,0.0493631387794772,0.0129759407983358,0.00459621763132755,0.00116666713633943,1,688,177,31329,473344
"689",2017-05-05,457440,2601936,3397,750,2735,656,1382,291,0.0104445305341869,0.00230597524304979,0.0478314095837706,0.0114725428471494,0.00424914371452641,0.000894718394303319,1,689,178,31684,474721
"690",2017-05-06,406040,2277248,3133,564,2518,498,1273,178,0.0110062672137598,0.00198133887920859,0.0496108757757856,0.00981184119791154,0.00447206452700804,0.000625316171097746,1,690,179,32041,476100
"691",2017-05-07,404168,2322872,3238,670,2621,600,1423,237,0.0111517121907707,0.00230748831618789,0.0518794164802755,0.0118762494804141,0.0049008296625901,0.000816230941696314,1,691,180,32400,477481
"692",2017-05-08,442888,2558576,3517,788,2815,689,1437,330,0.0109967419377028,0.00246387052798119,0.0508480699409332,0.0124455844366973,0.00449312430039209,0.00103182395207334,1,692,181,32761,478864
"693",2017-05-09,451824,2713776,4195,802,3299,704,1774,301,0.0123665328310074,0.0023642334518398,0.0584121250752505,0.0124650306313963,0.0052296136453414,0.000887324524942368,1,693,182,33124,480249
"694",2017-05-10,470112,2899136,3606,703,2909,633,1424,257,0.00995055078478554,0.00193988829775492,0.0495030971342999,0.0107719011639779,0.00392944656614936,0.000709176803019934,1,694,183,33489,481636
"695",2017-05-11,453792,2669360,3399,752,2769,660,1296,285,0.0101867114214643,0.00225372373902359,0.0488153162682462,0.011635286651153,0.00388407708214703,0.000854137321305482,1,695,184,33856,483025
"696",2017-05-12,448816,2641648,3440,795,2760,678,1335,364,0.0104177392294507,0.00240758799052713,0.0491961070906563,0.0120851306548786,0.00404293077654555,0.00110234217427909,1,696,185,34225,484416
"697",2017-05-13,402528,2319552,2833,646,2312,580,1088,270,0.00977085230251359,0.00222801644455481,0.0459495985372446,0.0115271484219731,0.00375244874872389,0.000931214303451701,1,697,186,34596,485809
"698",2017-05-14,406200,2354880,2463,576,2036,517,997,263,0.00836730534039951,0.00195678760701182,0.0400984736582964,0.0101821762678484,0.00338700910449789,0.000893463785840468,1,698,187,34969,487204
"699",2017-05-15,426528,2482536,2698,624,2215,540,1060,292,0.00869433514760712,0.00201084697261188,0.0415447520444144,0.0101282916948008,0.00341586184450095,0.000940973262824789,1,699,188,35344,488601
"700",2017-05-16,446712,2795392,3368,775,2650,670,1406,305,0.00963871972159897,0.00221793580292138,0.0474578699475277,0.0119987822131485,0.00402376482439672,0.000872865057923898,1,700,189,35721,490000
"701",2017-05-17,446992,2817576,3790,780,2957,663,1715,348,0.0107610229502239,0.00221466963091679,0.0529226473851881,0.0118659841786878,0.0048694338679773,0.000988083373793644,1,701,190,36100,491401
"702",2017-05-18,458008,2839584,3724,727,2949,605,1632,270,0.0104916776541916,0.00204818734011743,0.0515100172922744,0.0105675010043493,0.00459785658744379,0.000760674803069745,1,702,191,36481,492804
"703",2017-05-19,433264,2586240,3090,595,2475,515,1175,205,0.00955827765404603,0.00184050977480822,0.0456996196314487,0.00950921378189741,0.00363462014352883,0.000634125216530562,1,703,192,36864,494209
"704",2017-05-20,406288,2492088,2887,576,2308,504,1121,194,0.00926773051352922,0.00184905187938789,0.0454455952427834,0.00992399480171701,0.00359858881387816,0.000622770945488281,1,704,193,37249,495616
"705",2017-05-21,400376,2639184,3193,599,2556,520,1485,219,0.00967874918914331,0.00181571273545156,0.0510719923272124,0.01039023318081,0.00450139133914119,0.000663841551024862,1,705,194,37636,497025
"706",2017-05-22,440496,2903000,4826,717,3400,613,2670,315,0.0132993455046504,0.00197588701343438,0.0617485743343867,0.0111329047255821,0.00735790561488116,0.000868067516362384,1,706,195,38025,498436
"707",2017-05-23,462512,3075272,6006,882,4202,735,3750,333,0.015623983829723,0.00229443119177751,0.0726813574566714,0.0127131836579375,0.00975523465891798,0.000866264837711916,1,707,196,38416,499849
"708",2017-05-24,455952,2918416,4784,733,3630,620,2481,266,0.0131139631909913,0.00200930915948926,0.0636909148331403,0.0108783380706741,0.00680094955619761,0.000729162669064314,1,708,197,38809,501264
"709",2017-05-25,451560,2810272,4578,801,3461,677,2399,372,0.0130321904783594,0.00228020632878241,0.0613163256267163,0.0119939764372398,0.006829232188201,0.00105897222759932,1,709,198,39204,502681
"710",2017-05-26,451536,2873512,4610,1159,3465,990,2333,722,0.0128344687615712,0.00322671351294165,0.0613904539172956,0.0175401296906559,0.00649518777022682,0.00201008382773415,1,710,199,39601,504100
"711",2017-05-27,399112,2506664,3624,824,2919,716,1613,393,0.0115659697510317,0.00262979003169152,0.0585098919601515,0.0143518611317124,0.00514787781689129,0.00125425665346452,1,711,200,40000,505521
"712",2017-05-28,390680,2510744,3418,789,2707,708,1576,335,0.0108907957163295,0.0025139958514289,0.0554315552370226,0.0144977987099416,0.00502161908979968,0.00106741268723534,1,712,201,40401,506944
"713",2017-05-29,418912,2654424,3796,1082,2972,923,1882,576,0.0114405234431274,0.0032609711184046,0.056756550301734,0.0176266137040715,0.00567204033718803,0.00173596983752407,1,713,202,40804,508369
"714",2017-05-30,435848,2811800,4110,992,3213,849,1798,501,0.0116935770680703,0.00282239135073618,0.0589746884234871,0.0155834144013509,0.00511558432320933,0.00142542143822462,1,714,203,41209,509796
"715",2017-05-31,452584,2984136,4008,965,3161,835,1636,419,0.0107448186007608,0.00258701346051252,0.0558747105509695,0.0147596910186838,0.00438585908953211,0.00112327320202564,1,715,204,41616,511225
"716",2017-06-01,464168,3067200,4079,1003,3164,864,1748,439,0.0106390193009911,0.00261606677099635,0.0545319798004171,0.0148911600972062,0.00455920709441836,0.00114501825769431,1,716,205,42025,512656
"717",2017-06-02,460744,3040464,4032,1222,3169,1066,1750,556,0.0106089070615538,0.00321529871756416,0.0550240480613964,0.0185091938256385,0.00460456035657715,0.00146293460471823,1,717,206,42436,514089
"718",2017-06-03,416888,2779576,3802,850,2944,737,1654,369,0.0109426761491681,0.00244641628795183,0.0564947899675692,0.0141428872982672,0.00476043828267333,0.00106203248265203,1,718,207,42849,515524
"719",2017-06-04,410576,2850512,4961,1302,3829,1113,2656,865,0.0139231127600936,0.00365408038976858,0.0746073808503176,0.0216866061338217,0.0074540994740594,0.00242763405311046,1,719,208,43264,516961
"720",2017-06-05,449792,3039496,4931,1274,3776,1064,2526,711,0.0129784674827669,0.00335318750213851,0.0671599317017644,0.0189243027888446,0.0066484706675054,0.00187136288384653,1,720,209,43681,518400
"721",2017-06-06,447256,2968544,4387,897,3315,752,2044,398,0.011822630892451,0.00241734668578266,0.059294900459692,0.0134509095462107,0.00550842433192838,0.00107257968889799,1,721,210,44100,519841
"722",2017-06-07,450600,2988800,4333,823,3263,700,1932,344,0.011597965738758,0.00220289079229122,0.0579316466932978,0.01242787394585,0.00517130620985011,0.000920770877944326,1,722,211,44521,521284
"723",2017-06-08,463456,3328072,5019,1041,3578,836,2172,398,0.0120646428322464,0.00250234970878034,0.0617620658703307,0.0144307118690879,0.00522104089094226,0.000956710071176345,1,723,212,44944,522729
"724",2017-06-09,448304,3069152,4773,901,3548,790,2096,382,0.0124412215491445,0.00234853145103273,0.0633141796637996,0.0140975766444199,0.00546339835889523,0.000995714777241401,1,724,213,45369,524176
"725",2017-06-10,412512,2850672,4620,1257,3469,1053,2012,432,0.0129653639562882,0.00352758928421088,0.0672756186486696,0.0204212241098441,0.00564638793940516,0.00121234572058799,1,725,214,45796,525625
"726",2017-06-11,393688,2665464,4093,1224,3035,1058,1550,351,0.0122845403276878,0.00367365681922547,0.0616732031456382,0.0214992582959094,0.0046520980962414,0.00105347511727789,1,726,215,46225,527076
"727",2017-06-12,441944,3057200,4171,885,3210,778,1748,342,0.0109145623446291,0.00231584456365302,0.0581069094726934,0.0140832322647213,0.00457412010990449,0.000894936543242182,1,727,216,46656,528529
"728",2017-06-13,465688,3547016,5921,1627,4146,1307,2898,920,0.0133543237470595,0.0036695633738331,0.0712236518871004,0.0224528010169899,0.00653619831430137,0.00207498359184171,1,728,217,47089,529984
"729",2017-06-14,463792,3329904,5252,1212,3920,996,2562,685,0.0126177811732711,0.00291179565537025,0.0676165177493359,0.017180115224066,0.00615513240021334,0.00164569308905001,1,729,218,47524,531441
"730",2017-06-15,458560,3264648,4845,1060,3759,902,2117,446,0.0118726429311828,0.00259752353086765,0.0655792044661549,0.0157362177250523,0.00518769558004416,0.00109292027808205,1,730,219,47961,532900
