date,hillary_tpd,hillary_upd,freq,freq_hate,freq_upd,freq_upd_hate,freq_rt,freq_rt_hate,norm,norm_hate,norm_upd,norm_upd_hate,norm_rt,norm_rt_hate,election,date_num,slope_change,slope_change2,date_num2
2017-04-01,576944,343056,134,43,129,41,49,8,0.0018580659474749716,5.962450428464461e-4,0.003008255211977053,9.561121216361177e-4,6.794420255692061e-4,1.1092931029701323e-4,1,655,144,20736,429025
2017-04-02,492032,292944,41,9,41,9,23,3,6.666233090530698e-4,1.4633194588969825e-4,0.0011196679228794582,2.4578076355890547e-4,3.739594172736733e-4,4.877731529656608e-5,1,656,145,21025,430336
2017-04-03,1272152,829040,576,426,569,422,439,328,0.0036222086668888623,0.0026789251598865545,0.005490688024703271,0.004072179870693814,0.002760676397160088,0.00206264660197838,1,657,146,21316,431649
2017-04-04,429816,319800,42,36,41,35,25,23,7.817298564967336e-4,6.700541627114859e-4,0.0010256410256410256,8.755472170106316e-4,4.6531539077186517e-4,4.2809015951011595e-4,1,658,147,21609,432964
2017-04-05,349448,249936,105,60,101,59,52,33,0.0024037911219981227,0.00137359492685607,0.00323282760386659,0.0018884834517636515,0.001190448936608594,7.554772097708386e-4,1,659,148,21904,434281
2017-04-06,550816,355576,976,53,969,53,891,21,0.014175332597455412,7.697670365421483e-4,0.02180124642833037,0.0011924314351924765,0.012940800557718003,3.0500203334688896e-4,1,660,149,22201,435600
2017-04-07,1285584,839632,1656,96,1628,88,1447,30,0.01030504424448344,5.973938692454168e-4,0.015511557444213656,8.384625645520895e-4,0.009004468008313731,1.8668558413919276e-4,1,661,150,22500,436921
2017-04-08,664448,482496,43,21,39,21,13,5,5.177229820843768e-4,2.5284145636678867e-4,6.466374850775965e-4,3.4818941504178273e-4,1.56520901560393e-4,6.02003467539973e-5,1,662,151,22801,438244
2017-04-09,389736,274816,32,9,32,9,19,8,6.568548966479873e-4,1.8474043968224642e-4,9.315323707498836e-4,2.619934792734048e-4,3.900075948847425e-4,1.6421372416199683e-4,1,663,152,23104,439569
2017-04-10,340768,251496,103,42,101,42,52,21,0.0024180674241712835,9.86008075875669e-4,0.0032127747558609284,0.0013360053440213762,0.0012207719034651142,4.930040379378345e-4,1,664,153,23409,440896
2017-04-11,332160,245128,148,58,142,55,64,31,0.0035645472061657034,0.001396917148362235,0.004634313501517574,0.0017949805815737085,0.0015414258188824663,7.466281310211946e-4,1,665,154,23716,442225
2017-04-12,531080,370144,125,48,122,47,51,18,0.001882955486932289,7.230549069819989e-4,0.002636811619261693,0.0010158208697155701,7.682458386683739e-4,2.711455901182496e-4,1,666,155,24025,443556
2017-04-13,516152,345200,102,31,100,30,42,6,0.001580929648630636,4.804786187014678e-4,0.002317497103128621,6.952491309385864e-4,6.509710317890853e-4,9.299586168415506e-5,1,667,156,24336,444889
2017-04-14,294936,212984,67,18,64,17,36,5,0.001817343423658014,4.8824151680364555e-4,0.0024039364459302105,6.385456184502122e-4,9.764830336072911e-4,1.356226435565682e-4,1,668,157,24649,446224
2017-04-15,314144,231512,75,31,74,31,32,17,0.0019099521238667618,7.894468778649282e-4,0.002557102871557414,0.001071218770517295,8.149129061831517e-4,4.329224814097993e-4,1,669,158,24964,447561
2017-04-16,218896,157784,67,34,61,33,16,8,0.0024486514143702946,0.001242599225202836,0.003092835775490544,0.0016731734523145567,5.847525765660405e-4,2.9237628828302024e-4,1,670,159,25281,448900
2017-04-17,218104,159112,136,14,132,14,80,2,0.004988445879030187,5.135164875472251e-4,0.006636834431092564,7.039066820855749e-4,0.002934379928841287,7.335949822103217e-5,1,671,160,25600,450241
2017-04-18,391424,263368,135,7,132,7,102,2,0.002759156311314585,1.4306736429038587e-4,0.004009598736368883,2.1263023601956197e-4,0.0020846958796599084,4.087638979725311e-5,1,672,161,25921,451584
2017-04-19,297472,215016,28,3,27,3,19,0,7.53012048192771e-4,8.067986230636834e-5,0.001004576403616475,1.1161960040183056e-4,5.109724612736661e-4,0,1,673,162,26244,452929
2017-04-20,284568,208928,20,3,20,3,9,0,5.622557701498411e-4,8.433836552247618e-5,7.65814060346148e-4,1.1487210905192219e-4,2.530150965674285e-4,0,1,674,163,26569,454276
2017-04-21,371224,257672,450,63,432,62,267,44,0.009697648858909984,0.0013576708402473978,0.013412400260796672,0.0019249278152069298,0.005753938322953257,9.482145550934206e-4,1,675,164,26896,455625
2017-04-22,395696,285816,1343,45,1325,44,1257,17,0.02715215721159678,9.097893332255065e-4,0.03708679710023232,0.0012315615640831864,0.025413448708099147,3.43698192551858e-4,1,676,165,27225,456976
2017-04-23,431272,303056,779,20,773,20,731,7,0.014450277319186036,3.709955666029791e-4,0.02040546961617655,5.279552293965472e-4,0.013559887959338886,1.2984844831104267e-4,1,677,166,27556,458329
2017-04-24,397712,281832,219,17,216,15,182,2,0.004405197731021443,3.4195598825280605e-4,0.006131312271140254,4.2578557438473983e-4,0.003660940580118277,4.0230116265036e-5,1,678,167,27889,459684
2017-04-25,354168,268816,127,13,127,13,85,3,0.0028686950825596892,2.9364595333288153e-4,0.003779536932325457,3.868817332301649e-4,0.001919992771791918,6.776445076912652e-5,1,679,168,28224,461041
2017-04-26,206808,159680,41,7,40,7,29,2,0.001586012146532049,2.7078256160303275e-4,0.002004008016032064,3.507014028056112e-4,0.0011218134694982785,7.736644617229508e-5,1,680,169,28561,462400
2017-04-27,254064,192096,51,14,50,13,17,1,0.0016058945777441905,4.40833805655268e-4,0.0020822921872397137,5.413959686823255e-4,5.352981925813968e-4,3.1488128975376285e-5,1,681,170,28900,463761
2017-04-28,307056,226440,40,9,38,8,22,4,0.0010421551769058412,2.344849148038143e-4,0.0013425189895778131,2.826355767532238e-4,5.731853472982127e-4,1.0421551769058413e-4,1,682,171,29241,465124
2017-04-29,317424,246632,26,4,22,2,6,0,6.552749634558193e-4,1.0081153283935682e-4,7.136138051834312e-4,6.487398228940284e-5,1.5121729925903524e-4,0,1,683,172,29584,466489
2017-04-30,280096,222480,56,17,48,16,24,2,0.0015994516165885983,4.855478121786816e-4,0.001725997842502697,5.753326141675657e-4,6.854792642522564e-4,5.7123272021021365e-5,1,684,173,29929,467856
2017-05-01,158528,122248,48,19,48,19,11,3,0.0024222850222042794,9.588211546225272e-4,0.003141155683528565,0.0012433741247300568,5.551069842551473e-4,1.5139281388776746e-4,1,685,174,30276,469225
2017-05-02,983704,553504,168,56,164,54,76,4,0.0013662646487154673,4.554215495718224e-4,0.00237035324044632,7.804821645372031e-4,6.180721029903303e-4,3.25301106837016e-5,1,686,175,30625,470596
2017-05-03,2630760,1381504,98,35,91,30,45,4,2.980127415651751e-4,1.0643312198756254e-4,5.269619197628093e-4,1.737237098119151e-4,1.368425854125804e-4,1.2163785370007147e-5,1,687,176,30976,471969
2017-05-04,960696,609936,34,5,33,5,16,0,2.831280654858561e-4,4.163648021850825e-5,4.328322971590462e-4,6.558065108470398e-5,1.332367366992264e-4,0,1,688,177,31329,473344
2017-05-05,607280,422136,147,46,139,42,59,10,0.0019365037544460547,6.059807666974048e-4,0.0026342221464172684,7.959520154642106e-4,7.772362007640627e-4,1.3173494928204451e-4,1,689,178,31684,474721
2017-05-06,499392,318296,286,33,276,33,233,10,0.00458157119056773,5.28642829680892e-4,0.006936939201246639,8.294166436273154e-4,0.003732538767140843,1.6019479687299755e-4,1,690,179,32041,476100
2017-05-07,835608,590720,53,6,53,6,39,0,5.074149601248432e-4,5.744320303300112e-5,7.177681473456121e-4,8.125677139761646e-5,3.733808197145073e-4,0,1,691,180,32400,477481
2017-05-08,742728,512616,119,65,113,64,37,14,0.0012817612908090175,7.001217134671104e-4,0.001763503285110102,9.987983207703232e-4,3.985308215120475e-4,1.507954459775315e-4,1,692,181,32761,478864
2017-05-09,795528,505760,101,40,95,37,32,9,0.0010156776379963998,4.022485695035247e-4,0.0015026890224612464,5.85257829800696e-4,3.2179885560281975e-4,9.050592813829306e-5,1,693,182,33124,480249
2017-05-10,1262896,725584,131,45,125,43,43,12,8.298387198945915e-4,2.850591022538673e-4,0.0013782001808198636,4.741008622020331e-4,2.723898088203621e-4,7.601576060103128e-5,1,694,183,33489,481636
2017-05-11,608048,378856,92,21,91,20,46,3,0.0012104307554666736,2.762939767913059e-4,0.0019215744240555779,4.2232404924298417e-4,6.052153777333368e-4,3.947056811304371e-5,1,695,184,33856,483025
2017-05-12,593040,371936,277,31,264,31,220,14,0.0037366788075003372,4.18184270875489e-4,0.005678396283231524,6.667813817430955e-4,0.0029677593416970187,1.8885741265344664e-4,1,696,185,34225,484416
2017-05-13,399000,250584,186,85,179,82,133,57,0.003729323308270677,0.0017042606516290727,0.005714650576253871,0.00261788462152412,0.0026666666666666666,0.001142857142857143,1,697,186,34596,485809
2017-05-14,343912,208416,109,28,108,28,67,5,0.0025355323454837285,6.513294098490311e-4,0.004145555043758637,0.0010747735298633502,0.0015585382307101818,1.1630882318732699e-4,1,698,187,34969,487204
2017-05-15,993760,611488,161,61,156,59,85,26,0.0012960875865400097,4.91064240862985e-4,0.0020409231252289496,7.718875922340259e-4,6.842698438254709e-4,2.0930606987602638e-4,1,699,188,35344,488601
2017-05-16,1649936,996704,189,86,182,84,64,23,9.163991815440114e-4,4.169858709671163e-4,0.0014608148457315312,6.742222364914759e-4,3.103150667662261e-4,1.115194771191125e-4,1,700,189,35721,490000
2017-05-17,704064,425184,153,52,145,50,52,19,0.0017384783201527133,5.908553767839288e-4,0.002728230601339655,9.407691728757432e-4,5.908553767839288e-4,2.1588946459412782e-4,1,701,190,36100,491401
2017-05-18,758776,482360,183,53,161,51,77,18,0.0019294231762733668,5.587946903961116e-4,0.002670204826270835,8.458412803715068e-4,8.118337954811433e-4,1.8977932881377376e-4,1,702,191,36481,492804
2017-05-19,912944,565480,210,43,198,43,140,15,0.0018402004942252757,3.76802958341366e-4,0.0028011600763952747,6.083327438636203e-4,0.001226800329483517,1.3144289244466253e-4,1,703,192,36864,494209
2017-05-20,724304,499688,60,20,57,18,36,7,6.627051624732156e-4,2.2090172082440523e-4,9.125694433326395e-4,2.881798242103072e-4,3.976230974839294e-4,7.731560228854182e-5,1,704,193,37249,495616
2017-05-21,453080,302760,82,26,82,26,48,7,0.0014478679261940497,4.590800741590889e-4,0.0021667327255912275,6.870128154313648e-4,8.475324446013949e-4,1.2359848150437009e-4,1,705,194,37636,497025
2017-05-22,555032,368984,119,17,105,17,71,4,0.0017152164199541649,2.4503091713630926e-4,0.002276521475185916,3.685796674110531e-4,0.0010233644186281152,5.765433344383747e-5,1,706,195,38025,498436
2017-05-23,586936,451352,90,9,89,9,58,1,0.0012267095560674417,1.2267095560674417e-4,0.0015774827628990235,1.595207288324855e-4,7.905461583545736e-4,1.363010617852713e-5,1,707,196,38416,499849
2017-05-24,740264,484728,5,3,5,3,3,1,5.4034776782337114e-5,3.242086606940227e-5,8.252050634582694e-5,4.951230380749616e-5,3.242086606940227e-5,1.0806955356467423e-5,1,708,197,38809,501264
2017-05-25,423184,290928,69,31,51,18,22,6,0.0013043971416688723,5.860334984309426e-4,0.0014024088434251773,4.94967827091239e-4,4.1589474082195926e-4,1.1342583840598889e-4,1,709,198,39204,502681
2017-05-26,1442024,730576,637,82,619,72,487,7,0.0035339217655184657,4.5491614563973967e-4,0.006778213354941854,7.884190008979217e-4,0.002701758084470161,3.883430511558754e-5,1,710,199,39601,504100
2017-05-27,1697992,922952,376,23,371,22,326,2,0.0017715042238125975,1.0836329028640889e-4,0.003215768534008269,1.9069247371477605e-4,0.001535931853624752,9.422894807513816e-6,1,711,200,40000,505521
2017-05-28,890384,570952,167,60,160,57,93,16,0.0015004761990332263,5.390932451616381e-4,0.0022418697193459344,7.986660875169892e-4,8.355945300005391e-4,1.4375819870977017e-4,1,712,201,40401,506944
2017-05-29,527736,353216,46,9,45,9,20,1,6.973183561477708e-4,1.3643185228978127e-4,0.001019206377967023,2.038412755934046e-4,3.031818939772917e-4,1.5159094698864585e-5,1,713,202,40804,508369
2017-05-30,426216,291000,3,1,3,1,0,0,5.6309476884959736e-5,1.8769825628319912e-5,8.247422680412371e-5,2.7491408934707902e-5,0,0,1,714,203,41209,509796
2017-05-31,52488,43944,0,0,0,0,0,0,0,0,0,0,0,0,1,715,204,41616,511225
2017-06-01,3301768,2332776,350,134,346,133,145,30,8.480305097147952e-4,3.2467453800509306e-4,0.001186569134799055,4.561089448794055e-4,3.513269254532723e-4,7.268832940412531e-5,1,716,205,42025,512656
2017-06-02,1654416,1188568,475,79,465,75,347,13,0.002296883008868386,3.8200791094863685e-4,0.003129816720625156,5.048091484879283e-4,0.001677933482268063,6.286206129534531e-5,1,717,206,42436,514089
2017-06-03,678248,474184,289,46,274,44,203,3,0.0034087826281832016,5.425743975654922e-4,0.004622678116511734,7.42327872724512e-4,0.0023944044066477157,3.53852867977495e-5,1,718,207,42849,515524
2017-06-04,475016,352736,157,35,152,33,96,8,0.0026441214611718344,5.894538289236573e-4,0.0034473373854667514,7.484350902658078e-4,0.0016167876450477459,1.3473230375397882e-4,1,719,208,43264,516961
2017-06-05,725088,494616,155,37,149,36,91,5,0.001710137252305927,4.082263118407697e-4,0.002409950345318388,5.82269882090349e-4,0.001004016064257028,5.516571781632022e-5,1,720,209,43681,518400
2017-06-06,542696,368312,16,6,16,6,9,3,2.3585948671079205e-4,8.844730751654702e-5,3.47531440735029e-4,1.3032429027563585e-4,1.3267096127482053e-4,4.422365375827351e-5,1,721,210,44100,519841
2017-06-07,514296,343304,0,0,0,0,0,0,0,0,0,0,0,0,1,722,211,44521,521284
2017-06-08,1429848,785680,524,21,496,21,412,11,0.002931780161247909,1.1749500646222535e-4,0.0050504021993687,2.1382751247327154e-4,0.002305140126782707,6.154500338497518e-5,1,723,212,44944,522729
2017-06-09,632792,407368,226,13,196,13,135,6,0.0028571789782424555,1.6435100317323858e-4,0.003849099585632647,2.552974214960429e-4,0.0017067219560297855,7.585430915687936e-5,1,724,213,45369,524176
2017-06-10,393264,271280,312,27,281,26,231,8,0.006346881484193824,5.492493592090809e-4,0.008286641108817458,7.667354762606901e-4,0.004699133406566581,1.6274055087676473e-4,1,725,214,45796,525625
2017-06-11,381136,254904,39,2,38,2,31,0,8.186054321816885e-4,4.19797657529071e-5,0.0011926058437686344,6.276872861940181e-5,6.5068636917006e-4,0,1,726,215,46225,527076
2017-06-12,450008,323016,229,24,228,24,173,5,0.004071038737089119,4.266590816163268e-4,0.005646779106917304,5.943978007281373e-4,0.003075500879984356,8.88873086700681e-5,1,727,216,46656,528529
2017-06-13,686912,475496,1598,39,1577,39,1492,5,0.018610826423180845,4.542066523805087e-4,0.02653229469858842,6.561569392802463e-4,0.017376316034659462,5.823162210006522e-5,1,728,217,47089,529984
2017-06-14,823016,529744,1186,56,1172,54,1083,30,0.011528329947412931,5.443393567075245e-4,0.017699115044247787,8.154882358271166e-4,0.010527134344897304,2.9161036966474525e-4,1,729,218,47524,531441
2017-06-15,313224,242016,118,22,116,21,81,7,0.0030138175874134805,5.618981942635302e-4,0.003834457225968531,6.941689805632686e-4,0.0020688069879702706,1.7878578908385055e-4,1,730,219,47961,532900
