date,unique_users,tweet_count,freq,freq_hate,freq_upd,freq_upd_hate,freq_rt,freq_rt_hate,norm,norm_hate,norm_upd,norm_upd_hate,norm_rt,norm_rt_hate,election,date_num,slope_change,date_num2,slope_change2
2015-07-20,73176,376020,2596,478,2070,405,1092,164,0.006903888091058986,0.001271208978245838,0.028287963266644803,0.005534601508691374,0.0029041008456996966,4.36147013456731e-4,0,36,0,1296,0
2015-07-21,73809,379020,2530,521,2041,430,1175,161,0.006675109492902749,0.0013745976465621868,0.02765245430774025,0.0058258477963392,0.0031001002585615534,4.247796950029022e-4,0,37,0,1369,0
2015-07-22,75514,402980,3608,784,2598,596,1785,302,0.008953297930418384,0.0019455059804456797,0.034404216436687236,0.007892576211033715,0.004429500223336146,7.494168445084123e-4,0,38,0,1444,0
2015-07-23,76065,414875,2670,564,2162,467,1285,201,0.006435673395601084,0.0013594456161494426,0.028423059225662264,0.006139485965950174,0.0030973184694184997,4.8448327809581197e-4,0,39,0,1521,0
2015-07-24,73515,373341,2438,439,1979,375,1157,150,0.00653022304006257,0.0011758687098389943,0.026919676256546284,0.005100999795960008,0.003099043501785231,4.017774634985174e-4,0,40,0,1600,0
2015-07-25,67304,338098,2051,441,1685,386,950,146,0.006066288472573041,0.0013043555418843058,0.02503565909901343,0.005735171757993581,0.0028098362013380734,4.3182745831090396e-4,0,41,0,1681,0
2015-07-26,66247,342922,2281,484,1810,410,1048,156,0.006651658394620351,0.0014113996768944541,0.027321991939257627,0.006188959500052832,0.00305608855658138,4.5491394544531995e-4,0,42,0,1764,0
2015-07-27,73271,384423,2887,522,2161,439,1304,168,0.007509956480231412,0.001357879211181433,0.02949325108160118,0.005991456374281776,0.0033920967267827367,4.3701859670207036e-4,0,43,0,1849,0
2015-07-28,74902,398091,2640,556,2052,451,1121,177,0.006631649547465278,0.0013966655865116267,0.0273957971749753,0.0060212010360204,0.0028159390692077944,4.446219582959675e-4,0,44,0,1936,0
2015-07-29,76355,412661,3469,953,2450,744,1474,363,0.008406415920089371,0.0023094016638354484,0.0320869622159649,0.009743959138235872,0.0035719391946416068,8.79656667337112e-4,0,45,0,2025,0
2015-07-30,75137,392540,2601,580,2017,468,1116,181,0.006626076323432007,0.001477556427370459,0.02684429774944435,0.006228622383113513,0.002843022367147297,4.6109950578285014e-4,0,46,0,2116,0
2015-07-31,75372,408683,3334,727,2531,577,1515,229,0.00815791212259869,0.0017788848569673806,0.03358010932441755,0.007655362734171841,0.0037070296537903462,5.603364955234253e-4,0,47,0,2209,0
2015-08-01,68004,344517,2190,439,1712,368,993,131,0.0063567255026602465,0.0012742477149168257,0.025174989706487853,0.0054114463855067345,0.0028822960840829337,3.802424844057042e-4,0,48,0,2304,0
2015-08-02,66832,342147,2057,447,1654,390,891,165,0.006012035762406217,0.0013064559969837527,0.024748623413933444,0.00583552789083074,0.002604143832913923,4.822488579470228e-4,0,49,0,2401,0
2015-08-03,72247,370507,2892,524,2280,457,1419,213,0.007805520543471513,0.0014142782727451842,0.03155840380915471,0.006325522167010395,0.0038298871546286577,5.748879238448937e-4,0,50,0,2500,0
2015-08-04,74365,396618,2880,541,2221,452,1387,182,0.00726139509553273,0.0013640328981538912,0.02986620049754589,0.00607812815168426,0.0034970677074666304,4.588798289538044e-4,0,51,0,2601,0
2015-08-05,74949,390594,2481,489,1990,406,1124,145,0.006351864083933701,0.0012519393539071261,0.02655138827736194,0.005417016904828617,0.002877668371761983,3.712294607700067e-4,0,52,0,2704,0
