date,trump_tpd,trump_upd,freq,freq_hate,freq_upd,freq_upd_hate,freq_rt,freq_rt_hate,norm,norm_hate,norm_upd,norm_upd_hate,norm_rt,norm_rt_hate,election,date_num,slope_change,date_num2,slope_change2
2015-10-09,197945,111533,22,6,22,6,7,2,1.1114198388441234e-4,3.0311450150294273e-5,1.9725103780943756e-4,5.3795737584392064e-5,3.536335850867665e-5,1.0103816716764757e-5,0,115,0,13225,0
2015-10-10,192714,116052,273,12,272,12,259,5,0.001416606992745727,6.226843924157041e-5,0.0023437769275841862,1.0340192327577293e-4,0.001343960480297228,2.5945183017321004e-5,0,116,0,13456,0
2015-10-11,165772,110711,35,1,35,1,28,0,2.1113336389740124e-4,6.0323818256400355e-6,3.1613841443036377e-4,9.032526126581821e-6,1.68906691117921e-4,0,0,117,0,13689,0
2015-10-12,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,NA,0,118,0,13924,0
2015-10-13,94030,58925,22,2,22,2,9,1,2.3396788259066255e-4,2.126980750824205e-5,3.7335596096733134e-4,3.3941450997030126e-5,9.571413378708922e-5,1.0634903754121024e-5,0,119,0,14161,0
2015-10-14,534172,240890,79,16,77,15,37,3,1.478924391394532e-4,2.9952899066218372e-5,3.196479721034497e-4,6.2269085474698e-5,6.926607909062998e-5,5.616168574915944e-6,0,120,0,14400,0
2015-10-15,218877,121202,54,5,54,5,46,2,2.4671390781123647e-4,2.2843880352892264e-5,4.4553720235639675e-4,4.125344466262933e-5,2.1016369924660883e-4,9.137552141156905e-6,0,121,0,14641,0
2015-10-16,190415,106834,34,5,32,5,12,0,1.785573615523987e-4,2.6258435522411573e-5,2.995301121365857e-4,4.680158002134152e-5,6.302024525378778e-5,0,0,122,0,14884,0
2015-10-17,203224,113612,19,3,19,3,4,0,9.349289454001496e-5,1.4762035980002362e-5,1.6723585536739078e-4,2.6405661373798544e-5,1.968271464000315e-5,0,0,123,0,15129,0
2015-10-18,242221,115416,28,4,27,3,14,2,1.1559691356240789e-4,1.6513844794629697e-5,2.3393636930754835e-4,2.5992929923060926e-5,5.7798456781203944e-5,8.256922397314848e-6,0,124,0,15376,0
2015-10-19,248925,124181,49,7,48,7,21,7,1.968464396906699e-4,2.812091995580998e-5,3.865325613419122e-4,5.63693318623622e-5,8.436275986742995e-5,2.812091995580998e-5,0,125,0,15625,0
2015-10-20,247694,114797,38,7,34,5,18,2,1.5341510089061504e-4,2.8260676479850138e-5,2.961749871512322e-4,4.355514516929885e-5,7.267031094818607e-5,8.074478994242896e-6,0,126,0,15876,0
2015-10-21,237197,110276,22,3,22,3,11,0,9.274990830406792e-5,1.2647714768736536e-5,1.9949943777431174e-4,2.7204468787406144e-5,4.637495415203396e-5,0,0,127,0,16129,0
2015-10-22,185379,97174,33,6,33,6,18,2,1.7801369087113426e-4,3.23661256129335e-5,3.395970115462984e-4,6.174491119023607e-5,9.70983768388005e-5,1.0788708537644501e-5,0,128,0,16384,0
2015-10-23,184628,90075,24,2,22,2,12,0,1.2999111727365296e-4,1.0832593106137747e-5,2.4424091035248405e-4,2.2203719122953094e-5,6.499555863682648e-5,0,0,129,0,16641,0
2015-10-24,201288,91738,18,3,18,3,2,0,8.942410873971622e-5,1.4904018123286038e-5,1.9621094857093027e-4,3.270182476182171e-5,9.936012082190692e-6,0,0,130,0,16900,0
2015-10-25,229268,102767,11,2,11,2,1,0,4.797878465376764e-5,8.723415391594117e-6,1.070382515788142e-4,1.9461500287057128e-5,4.361707695797059e-6,0,0,131,0,17161,0
2015-10-26,252163,120535,100,11,98,11,68,0,3.965688859983423e-4,4.362257745981766e-5,8.130418550628448e-4,9.125980005807441e-5,2.696668424788728e-4,0,0,132,0,17424,0
2015-10-27,261154,128313,38,7,37,7,15,3,1.4550801442826837e-4,2.6804107920996805e-5,2.883573761037463e-4,5.455409818178984e-5,5.7437374116421726e-5,1.1487474823284346e-5,0,133,0,17689,0
2015-10-28,253710,113014,18,5,18,5,5,2,7.094714437743881e-5,1.9707540104844112e-5,1.5927230254658714e-4,4.424230626294087e-5,1.9707540104844112e-5,7.883016041937646e-6,0,134,0,17956,0
2015-10-29,460950,196558,157,5,155,5,117,0,3.406009328560581e-4,1.0847163466753444e-5,7.885713122844148e-4,2.5437784267239185e-5,2.538236251220306e-4,0,0,135,0,18225,0
